"","who_retweet","who_post"
"1438","JadedByPolitics","TwitchyTeam"
"1439","Amiruprety","UKChange"
"1440","_Humzah","UKChange"
"1441","weesue","UKChange"
"1442","myUKinfo","UKHouseofLords"
"1443","Artsmonkey1","UKHouseofLords"
"1444","wallaceme","UKIP"
"1445","2tweetaboutit","UKIP"
"1446","xymalf","UKIP_Daily"
"1447","TurnbullRuther","UKParliament"
"1448","APPGMigration","UKParliament"
"1449","APPGMigration","UKParliament"
"1450","jonfeatonby","UKParliament"
"1451","EYCA2013","UKRENtweets"
"1452","ESRC","UKScotland"
"1453","ColinYeo1","UKVisaSolicitor"
"1454","merleneemerson","UKVisaSolicitor"
"1455","Bulldog_Ant","UK_Wildlife"
"1456","UNGIFTraffick","UN"
"1457","LadyEleanorA","USATODAY"
"1458","UkImmigMagazine","UkImmigMagazine"
"1459","ACMSWits","UkImmigMagazine"
"1460","UkImmigMagazine","UkImmigMagazine"
"1461","sam4wong","UkImmigMagazine"
"1462","UkImmigMagazine","UkImmigMagazine"
"1463","TrickyBee","UkipaLotMoreIan"
"1464","a_martin3z","Upworthy"
"1465","zaswadosaze","Upworthy"
"1466","libbey05","Upworthy"
"1467","_summerhead","UsVsTh3m"
"1468","huseyinkishi","UsVsTh3m"
"1469","AspieTara","UsVsTh3m"
"1470","koenig_jakob","UsVsTh3m"
"1471","UrquizaNayeli","UsVsTh3m"
"1472","sjplep","UsVsTh3m"
"1473","pakasuchus","UsVsTh3m"
"1474","Nick_Holdden","VICEUK"
"1475","Dennis2moh","VinKibet"
"1476","hezken","VinKibet"
"1477","Leopard212","VoiceofRussia"
"1478","AryehsSharings","Vos"
"1479","RealDeeDeeBlase","VotoIndependent"
"1480","GabiDomenzain","WIRED"
"1481","moodylonerphile","WNYC"
"1482","Spectricide","WPBF25News"
"1483","eurozoner","WSJ"
"1484","PolyaLesova","WSJ"
"1485","WTF_isOkechukwu","WTF_isOkechukwu"
"1486","BethSEGreen","WWFnews"
"1487","DearsonWinyard","WalesOnline"
"1488","NicolaCutcher","WeAreFamilyUK"
"1489","MatthewSoerens","WorldReliefJax"
"1490","sana_manz","Y7News"
"1491","HouchatiSmail","YahooActuFR"
"1492","BarbaraEBrink","YahooFinance"
"1493","411immigration","YahooFinance"
"1494","FELDart","YahooFinanceUK"
"1495","sapkid","YahooNews"
"1496","oldgrandman","YahooNews"
"1497","VincentMartha","YahooNews"
"1498","EdwardLHester","YahooNews"
"1499","BillntwrkBill","YahooNews"
"1500","Agua79","YahooNews"
"1501","HamdiHassan1","YahooNews"
"1502","kore_john","YahooNews"
"1503","TBLPublishing","YahooNews"
"1504","augustineparani","YahooNews"
"1505","qnoftherealm","YahooNews"
"1506","RohanBhade","YahooNewsDigest"
"1507","celestialfundy","YahooNewsUK"
"1508","ninjamoose101","YahooNewsUK"
"1509","iaquinton","YahooNewsUK"
"1510","PalePinkVoice","YahooNewsUK"
"1511","dunstablian","YahooNewsUK"
"1512","thetruthonly1","YahooNewsUK"
"1513","crusaderten","YahooNewsUK"
"1514","overthegainline","YahooNewsUK"
"1515","DejiAkinwande","YahooNewsUK"
"1516","sheeplewakeup","YahooNewsUK"
"1517","DevaRamkelawan","YahooNewsUK"
"1518","drskantze","YahooNewsUK"
"1519","PERPETUAL_CASH","YahooNewsUK"
"1520","saltybobful","YahooNewsUK"
"1521","thetruthonly1","YahooNewsUK"
"1522","JerryCrowe2","YahooNewsUK"
"1523","getmeacoojob","YahooNewsUK"
"1524","PERPETUAL_CASH","YahooNewsUK"
"1525","PERPETUAL_CASH","YahooNewsUK"
"1526","PERPETUAL_CASH","YahooNewsUK"
"1527","susaninablake","YahooNewsUK"
"1528","TurnbullRuther","YahooNewsUK"
"1529","MigrantVoiceUK","YahooNewsUK"
"1530","diassolicitors","YahooNewsUK"
"1531","karldjohn","YahooNewsUK"
"1532","IsabelFramer","YahooNoticias"
"1533","NoUgliesAllowed","YerdMe_CMB"
"1534","james_link","YouTube"
"1535","CharlyPrudent","YouTube"
"1536","Cloud_Hybrid","YouTube"
"1537","LibCollector","YouTube"
"1538","manni0056","YouTube"
"1539","MSMCritic","YouTube"
"1540","MSMCritic","YouTube"
"1541","lordfec","YouTube"
"1542","jaredv87","YouTube"
"1543","andyconsumerman","YouTube"
"1544","PaulSeligNature","_BTO"
"1545","mediauktv","a516_digital"
"1546","53keithm","abcmobile"
"1547","smurray38","abcnews"
"1548","jameswilson","abcnews"
"1549","Sobh_M","abdolz"
"1550","EURightsAgency","afghimis"
"1551","HamdiHassan1","ahramonline"
"1552","notiven","ajenglish"
"1553","fattypontoonski","alenadundas"
"1554","williamsteven31","allvoices"
"1555","sam4wong","ampp3d"
"1556","swimlittlefish","anadoluagency"
"1557","enesmusovic","anadoluagency"
"1558","AcquireControl","anvil259"
"1559","kltrafficupdate","astrotraffic"
"1560","kltrafficupdate","astrotraffic"
"1561","avrupagazete","avrupatimes"
"1562","fmartino_obc","balcanicaucaso"
"1563","roxxannet","balcanicaucaso"
"1564","ChildPact","balcanicaucaso"
"1565","LukaZanoni","balcanicaucaso"
"1566","irinaursu","balcanicaucaso"
"1567","amandamcwilson","balcanicaucaso"
"1568","BarryFenner","barryfenner"
"1569","BarryFenner","barryfenner"
"1570","BarryFenner","barryfenner"
"1571","BarryFenner","barryfenner"
"1572","BarryFenner","barryfenner"
"1573","BarryFenner","barryfenner"
"1574","BarryFenner","barryfenner"
"1575","BarryFenner","barryfenner"
"1576","BarryFenner","barryfenner"
"1577","BarryFenner","barryfenner"
"1578","unbound_brewer","batchelorshow"
"1579","_Awesome__moi","bbcbreaking"
"1580","castleparksol","bbcnews"
"1581","eurorights","bbcnews"
"1582","notiven","bbcnews"
"1583","notiven","bbcnews"
"1584","notiven","bbcnews"
"1585","Meeting_aJERNed","belizeank1tty"
"1586","CPC_population","bengidley"
"1587","ricardonotes","benwinograd"
"1588","Bigislandmedia","bigislandmedia"
"1589","OiChutima","bigislandmedia"
"1590","OiChutima","bigislandmedia"
"1591","lumazur","blakehounshell"
"1592","ChimAllen","blakehounshell"
"1593","redsteeze","blakehounshell"
"1594","digiphile","blakehounshell"
"1595","warpedgaijin","blakehounshell"
"1596","gerardoromo","blakehounshell"
"1597","nnk_cl","blakehounshell"
"1598","klustout","blakehounshell"
"1599","TSDrown","blakehounshell"
"1600","cllrpaulwmk","br_uk"
"1601","ziggypar","breaking"
"1602","dloher","bristolnoborder"
"1603","rescarzaga","businessinsider"
"1604","isabellaxox0","buzzfeed"
"1605","LibertyLynx","canadadotcom"
"1606","MatthewSoerens","canonandculture"
"1607","AliciaMayle1","celcafe"
"1608","CGConfidential","cgconfidential"
"1609","mentalmovieguy","chesteraronlee"
"1610","VSestovic","chrmeyer"
"1611","eminabq","chrmeyer"
"1612","reaganpal157","conservativebyt"
"1613","Quarton","conservativebyt"
"1614","brightontour","copyranter"
"1615","joej2020usa","culturallimits"
"1616","WETHECITIZENS1","culturallimits"
"1617","johnt92692","dailycaller"
"1618","MoberlyG","dailycaller"
"1619","shortman5427","dailycaller"
"1620","johnt92692","dailycaller"
"1621","MdlMurray","dailycaller"
"1622","jcoxner","dailycaller"
"1623","Maxicat","dailycaller"
"1624","keithh1981","dailycaller"
"1625","LibraryTchr","dailycaller"
"1626","CloseMoreDeals1","dailycaller"
"1627","ELLENAMARTIN1","dailykos"
"1628","KarenChestney","dailykos"
"1629","UKVisaSolicitor","dailypostwales"
"1630","JudithFreedman","deezed"
"1631","BossoSonja","developpeurs"
"1632","EURightsAgency","dicimario"
"1633","Joe_M_Fernandez","digitalspy"
"1634","UKVisaSolicitor","digitalspy"
"1635","dimkay_","dimkay_"
"1636","dimkay_","dimkay_"
"1637","dimkay_","dimkay_"
"1638","jofesan","directe"
"1639","AshwiinJain","dna"
"1640","evilbluebird","dna"
"1641","jacobkornbluh","dorothyofisrael"
"1642","notiven","drudge_report"
"1643","jjpetrusa","dwaynecobb"
"1644","Zometa5","echostage"
"1645","MP_Hennessy","ecre"
"1646","ein_website","ein_website"
"1647","ein_website","ein_website"
"1648","AlicePilia","electionista"
"1649","Brentus88","electionista"
"1650","EliteExpat","emigratecouk"
"1651","MariaKhi","etribune"
"1652","BenCTV","euobs"
"1653","jonathanfryer","eurocrat"
"1654","CailinNaColoime","eurorights"
"1655","humanrightsUCL","eventbrite"
"1656","LeMarquand","examinercom"
"1657","OzarkTramp","examinercom"
"1658","kennethcorpco","exploreB2B"
"1659","UKVISAS","express"
"1660","M_Cholili","faktabahasa"
"1661","Sexy_Gay_Boi","fancy"
"1662","DebbieHoagland1","federalist1"
"1663","BrendaLeyndyke","feedly"
"1664","lulu5944bis","feedly"
"1665","pepper_10","filterednews"
"1666","Kulfiboy","firstpostin"
"1667","grzecalawgroup","forbes"
"1668","VentureOutNY","forbes"
"1669","fayadlawpc","forbes"
"1670","BondImmigration","foxnewslatino"
"1671","ChristieCarr","foxnewslatino"
"1672","kathypeterson","foxnewslatino"
"1673","ImmigNewsDigest","foxnewslatino"
"1674","alainvoirin1","francetvinfo"
"1675","YatPundit","frank754"
"1676","RihannaUK","fuckinfenty"
"1677","HarpersNWO","g2reader"
"1678","SeanSean252","gatewaypundit"
"1679","PRI","globalnation"
"1680","MrsLindfern","globeandmail"
"1681","HellenismToday","gr2014eu"
"1682","alangomez","gregorykorte"
"1683","ricardonotes","gsiskind"
"1684","blondiesa","guardian"
"1685","Avitusparta","guardian"
"1686","NickCrosby","guardian"
"1687","BillWilliams01","guardian"
"1688","derrihark","guardian"
"1689","AlbertoMuggeo","guardian"
"1690","FrancescoBlotto","guardian"
"1691","CeschiReto","guardian"
"1692","leepster","guardian"
"1693","marnyrequa","guardian"
"1694","bkamatya","guardian"
"1695","_LauCiocan","guardian"
"1696","tweethead","guardian"
"1697","FrancescoBlotto","guardian"
"1698","WISE16","guardian"
"1699","fleming77","guardian"
"1700","Wonkypolicywonk","guardian"
"1701","mirnalavado","guardian"
"1702","Pkakooza","guardian"
"1703","michaelgrr","guardian"
"1704","neilmckt","guardian"
"1705","diassolicitors","guardian"
"1706","UKVisaSolicitor","guardian"
"1707","UKVISAS","guardian"
"1708","uk_immigration","guardian"
"1709","donflynnmrn","guardian"
"1710","WelcomeProject","guardian"
"1711","sam4wong","guardian"
"1712","LG_Sandra","guardian"
"1713","DearsonWinyard","guardian"
"1714","lodgersite","guardian"
"1715","immsollawyers","guardian"
"1716","int_advice","guardian"
"1717","Pkakooza","guardian"
"1718","AlicjaTaiPawb","guardian"
"1719","rebeccaicarter","guardian"
"1720","HLEThinkTank","guardian"
"1721","Bordercrim","guardian"
"1722","Bordercrim","guardian"
"1723","MigrantVoiceUK","guardian"
"1724","Entrepreneurix","guardian"
"1725","SDVisitors","guardian"
"1726","raceequality","guardian"
"1727","BritbyDescent","guardian"
"1728","eye_on_Islam","guardian"
"1729","rightsnet","guardian"
"1730","immsollawyers","guardian"
"1731","Cardwell_PJ","guardian"
"1732","msHamadani","guardian"
"1733","LSEEurocrisis","guardian"
"1734","JamesLuchte","guardian"
"1735","LitszenGrant","guardian"
"1736","bilbocroft","guardian"
"1737","janet_ewan","guardian"
"1738","FlickAllen0","guardian"
"1739","9365","guardian"
"1740","AndrewBrindle2","guardian"
"1741","Camz99","guardian"
"1742","yesong91","guardian"
"1743","itsmotherswork","guardian"
"1744","Utiliwood","guardian"
"1745","w_nicht","guardian"
"1746","GrandadSocks","guardian"
"1747","albisulph","guardian"
"1748","juhasaarinen","guardian"
"1749","Jec100e","guardian"
"1750","thegrugq","guardian"
"1751","stinginthetail","guardian"
"1752","britishfuture","guardian"
"1753","alantravis40","guardian"
"1754","saramo","guardian"
"1755","yateley7","guardian"
"1756","europublishing","guardian"
"1757","adampipe","guardian"
"1758","MaggieRafalowic","guardian"
"1759","ostercywriter","guardian"
"1760","TahirMirza01","guardian"
"1761","deaepleicester","guardian"
"1762","vernebruce","guardian"
"1763","NeilPyper","guardian"
"1764","everton_de_leon","guardian"
"1765","israel_dehesa","guardian"
"1766","TheHistoryWoman","guardian"
"1767","MartinShovel","guardian"
"1768","ColinYeo1","guardian"
"1769","fleming77","guardian"
"1770","yourhumanright","guardian"
"1771","Kevinthecoach","guardian"
"1772","SpanishPablo","guardian"
"1773","markwachira","guardian"
"1774","indecensacadem","guardian"
"1775","BaumanInstitute","guardian"
"1776","minniestacey","guardian"
"1777","OyeMaria","guardian"
"1778","Thabet_UAE","guardian"
"1779","SKrishnaratne","guardian"
"1780","GrahamScambler","guardian"
"1781","FlynnUSVisaLaw","guardian"
"1782","karldjohn","guardian"
"1783","Devi636","guardian"
"1784","havantacluOTMP","guardian"
"1785","NewFuturesRec","guardian"
"1786","SandyCally","guardian"
"1787","GPHEBY","guardian"
"1788","SusanAnnSchofie","guardian"
"1789","DaveHenniker","guardian"
"1790","susansviews","guardian"
"1791","wordsworkout","guardian"
"1792","NICEMNI","guardian"
"1793","GSunita","guardian"
"1794","UKVISAS","guardian"
"1795","RobBlack74","guardian"
"1796","TurnbullRuther","guardian"
"1797","TopTVCameraman","guardian"
"1798","myriad_datum","guardian"
"1799","ThePIENews","guardian"
"1800","VincentAven","guardian"
"1801","joyceproblems","guardian"
"1802","migrationscot","guardian"
"1803","skoladave","guardian"
"1804","HJT_Training","guardian"
"1805","Orgetorix","guardian"
"1806","sashasimic","guardian"
"1807","APPGMigration","guardian"
"1808","jmbriscoe","guardian"
"1809","YesImAshley","guardian"
"1810","Cryton","guardian"
"1811","dianabrighouse","guardian"
"1812","oxfordgirl","guardian"
"1813","drjavafox","guardian"
"1814","ThomasRiceSmyth","guardian"
"1815","pierre2pierre","guardian"
"1816","Mr4thor","guardian"
"1817","yrotitna","guardian"
"1818","ErrorFourOThree","guardian"
"1819","torysmasher","guardian"
"1820","Mrs_IrmyProsser","guardian"
"1821","migrationwatch","guardian"
"1822","agreeninn","guardian"
"1823","Karl_D_John","guardian"
"1824","Weegiewarbler","guardian"
"1825","CathyWood55","guardian"
"1826","philiplewis787","guardian"
"1827","KCToffee","guardian"
"1828","UkImmigMagazine","guardian"
"1829","DagKifle","guardian"
"1830","Pniemenmaa","guardian"
"1831","Robfm","guardian"
"1832","guymannesabbott","guardian"
"1833","Corbeau15","guardian"
"1834","MFrancoisCerrah","guardian"
"1835","matthewguard","guardian"
"1836","stamja","guardian"
"1837","AndyPRG","guardian"
"1838","BillyPilgrimCAT","guardian"
"1839","Julian0Bro","guardian"
"1840","akamalaccas1","guardian"
"1841","alicemuwu","guardian"
"1842","BrodickStreet","guardian"
"1843","amine_ouazad","guardian"
"1844","__theodora","guardian"
"1845","Bordercrim","guardian"
"1846","johannalwaters","guardian"
"1847","MattMillecamps","guardian"
"1848","ipinewsplatform","guardian"
"1849","nunovalinhas","guardian"
"1850","PrinceofSydney","guardian"
"1851","DiverselyDigi","guardian"
"1852","Aneasyvisaltd","guardian"
"1853","MartinShovel","guardian"
"1854","OxfordMSS","guardian"
"1855","adampipe","guardian"
"1856","CChawrun","guardian"
"1857","GeogVC","guardian"
"1858","mikecampbell3","guardian"
"1859","ColinYeo1","guardian"
"1860","maryjac55579252","guardian"
"1861","Hugodixon","guardian"
"1862","Rod1015","guardian"
"1863","gtinto","guardian"
"1864","RiminiFuturo","guardian"
"1865","joshaw","guardian"
"1866","aristotle_k","guardian"
"1867","saramo","guardian"
"1868","Jo_Sellick","guardian"
"1869","Janewimbledon","guardian"
"1870","theoflokas","guardian"
"1871","ONtvChannels","guardian"
"1872","ChingunAnderson","guardian"
"1873","annabonz8","guardian"
"1874","fonseca_pinto","guardian"
"1875","mobilitymuse","guardian"
"1876","Beyond_Youth","guardian"
"1877","ayca_cu","guardian"
"1878","bobinvienne","guardian"
"1879","toirama","guardian"
"1880","CarlHolding","guardian"
"1881","AKohl","guardian"
"1882","azucenavaldesll","guardian"
"1883","phpress","guardian"
"1884","UkImmigMagazine","guardian"
"1885","khanasada","guardian"
"1886","carllygo","guardian"
"1887","Rayfuz","guardian"
"1888","manwithmessage","guardianWhat"
"1889","TobiasParallel","guardiannews"
"1890","bennewong","guardiannews"
"1891","scotscotscot","guardiannews"
"1892","zaraloveaudio","guardiannews"
"1893","88_Chords","guardiannews"
"1894","Hatfulofhistory","hatfulofhistory"
"1895","Hatfulofhistory","hatfulofhistory"
"1896","DefinitiveUK","hrreview"
"1897","Spock_Thornaby","hsnewsbreak"
"1898","SLATUKIP","hsnewsbreak"
"1899","DrMawjee","huffpostUK"
"1900","ankitchkt","hydvisa"
"1901","iActualizado","iActualizado"
"1902","octojon","iainmbrown"
"1903","ZutPetula","ibnezra"
"1904","coolfunnytshirt","ibnlive"
"1905","ProudDilliwala","ibnlive"
"1906","jsp293","ibnlive"
"1907","HinduPatriot","ibnlive"
"1908","HinduPatriot","ibnlive"
"1909","HinduPatriot","ibnlive"
"1910","HinduPatriot","ibnlive"
"1911","masala_chaas","ibnlive"
"1912","masala_chaas","ibnlive"
"1913","rajenitin95","ibnlive"
"1914","45Ankushrana","ibnlive"
"1915","Jio4g","ibnlive"
"1916","masala_chaas","ibnlive"
"1917","akrgopalan","ibnlive"
"1918","SoulInExile","ibnlive"
"1919","sethiashish6","ibnlive"
"1920","snair_in","ibnlive"
"1921","itisdineshkumar","ibnlive"
"1922","Abhinav_Sejpal","ibnlive"
"1923","kishor6kumar","ibnlive"
"1924","GSFNetwork","ibnlive"
"1925","CorshamResident","igeldard"
"1926","DJack_Journo","imgur"
"1927","sam4wong","immigrationbot"
"1928","MiniAnastasia","indiegogoUK"
"1929","LibDemInternat","ineurope2014"
"1930","GovPeterLesniak","ineurope2014"
"1931","mukulsehra","inxerolive"
"1932","ESRC","iseressex"
"1933","pangallion","itvnews"
"1934","iuforc","iuforc"
"1935","VALLERIAN3","ivanrioufol"
"1936","JennaLHennebry","jadaliyya"
"1937","Little_Cossack","jamesoxby"
"1938","mattapuzzo","jamesrbuk"
"1939","gsiskind","jdforward"
"1940","MnWthtQualities","jdportes"
"1941","CarovonMX","jdportes"
"1942","AvenueStory","jellson"
"1943","Jellson","jellson"
"1944","smbourzac","jerrychen"
"1945","SLATUKIP","jimwaterson"
"1946","Natlyt","joTurkishWeekly"
"1947","bigBucksCo","joewmiller"
"1948","eurocrat","johnrentoul"
"1949","2014Europarl","johnrentoul"
"1950","FrancAguilera","johnrentoul"
"1951","JulesVanNiel","johnrentoul"
"1952","JessicaSproxton","johnrentoul"
"1953","clickabic","jonesybubba"
"1954","notiven","jorgeramosnews"
"1955","notiven","jorgeramosnews"
"1956","josephjett","josephjett"
"1957","NadiaKGBT","kgbt"
"1958","FloVtr","lalibrebe"
"1959","jassogne","lalibrebe"
"1960","TheHabsFan69","lapresseplus"
"1961","danyturcotte","lapresseplus"
"1962","glengyron","latikambourke"
"1963","kalhan","laurapitel"
"1964","sam4wong","lawsocgazette"
"1965","sam4wong","lawsocgazette"
"1966","paulmgleeson","lemondefr"
"1967","AnneMbH","lemondefr"
"1968","Feltonmormon","lemondefr"
"1969","PhinouThailand","lemondefr"
"1970","mongo0468","lemondefr"
"1971","mongo0468","lemondefr"
"1972","Yogialb","lemondefr"
"1973","pierrerosellini","lemondefr"
"1974","breakingsfnews","lilmikesf"
"1975","peter_woods","livechonews"
"1976","NicoaroBooks","livechonews"
"1977","bp_201","livemint"
"1978","StreetSmarts_NH","lonelyplanet"
"1979","jaclea","lp_lapresse"
"1980","simonlporter","lukeXsoftware"
"1981","MarjorieJeffrey","lukemoon1"
"1982","HotlineJosh","lukerussert"
"1983","TheRealPebo","lukerussert"
"1984","jaredv87","majorityfm"
"1985","PositionDial","marcuschown"
"1986","IanDunt","markgfh"
"1987","Manishka78","mathieuvonrohr"
"1988","VisegradInsight","matisaksk"
"1989","VisegradInsight","matisaksk"
"1990","MartinKaco","matisaksk"
"1991","ratnaomi","maytree_canada"
"1992","ratnaomi","maytree_canada"
"1993","ratnaomi","maytree_canada"
"1994","robynsussel","medicinematters"
"1995","JoelSandaluk","metroottawa"
"1996","capistrano99","michaelshapcott"
"1997","UKRENtweets","migrants_rights"
"1998","seb_bachelet","migrants_rights"
"1999","DepaulNightstop","migrants_rights"
"2000","YleniaGost","migrants_rights"
"2001","raceequality","migrants_rights"
"2002","L0gg0l","minefornothing"
"2003","femzscolari","mobilepunch"
"2004","skrspooky","msnbc"
"2005","arickwest","msnbc"
"2006","kltrafficupdate","mytraffic"
"2007","v23id","nandosigona"
"2008","TheLastEuropean","nationaljournal"
"2009","OriginalG3045","nationaljournal"
"2010","cojannot","nationspresse"
"2011","Pymandre","nationspresse"
"2012","jcpreece","naturenews"
"2013","ChocolateCharsi","nazuksuratehaal"
"2014","metzada3833","nbyward"
"2015","PWoodfall","nbyward"
"2016","benamunwa","ncadc"
"2017","architaur","ndtv"
"2018","colvks","ndtv"
"2019","RobertTelfer","newscomauHQ"
"2020","LuisClemens","nprcodeswitch"
"2021","victoria_29","nutjob"
"2022","nyoozly","nyoozly"
"2023","nyoozly","nyoozly"
"2024","AlexChupi","nytimes"
"2025","RajenderKhushu","nytimes"
"2026","BrijtYE","nytimes"
"2027","notiven","nytimes"
"2028","maurett","nytimes"
"2029","TrivWorks","nytimes"
"2030","Mostofah","nytimes"
"2031","YildirimNews","nytimes"
"2032","teresagaynor","nytimes"
"2033","farahmire","nytimes"
"2034","MarlenGarcia777","nytimes"
"2035","PSchydlowski","nytimes"
"2036","RealEstateSale3","nytimes"
"2037","NYCApartmentsSa","nytimes"
"2038","jpfoster65","nytimes"
"2039","Mleigh89","nytimes"
"2040","xoloboy","nytimes"
"2041","NicolaPhillips4","nytimes"
"2042","ale_delano","nytimes"
"2043","Charles_1944","nytimes"
"2044","ABeckerCIR","nytimes"
"2045","OlofssonMorgan","nytimes"
"2046","Manishka78","nytimes"
"2047","NoLeaderToday","nytimes"
"2048","AliABCNews","nytimes"
"2049","DanielHJoseph","nytimes"
"2050","haroonakhan","nytimes"
"2051","ImmPolitic","nytimes"
"2052","crojasphd","nytimes"
"2053","PetiteKaybee","nytimesworld"
"2054","notiven","nytimesworld"
"2055","ricardonotes","nytimesworld"
"2056","kcarruthers","oliverlaughland"
"2057","Artsmonkey1","onebrowncow"
"2058","chennanandhu","opulentuz"
"2059","AnitaAnneAsra","opulentuz"
"2060","david_chinn","opulentuz"
"2061","opungirwan","opungirwan"
"2062","ORTECHCanada","ortechpower"
"2063","EVW613","ottawacitizen"
"2064","AvenueStory","panexplore"
"2065","sam4wong","paperblogwriter"
"2066","victoria_29","patriotupdate"
"2067","jake9860","patriotupdate"
"2068","janiscowan","paullewismoney"
"2069","bengidley","pc_connor"
"2070","GEQSense","pdacosta"
"2071","_chrissays","pdacosta"
"2072","diplomatnews","phillydotcom"
"2073","emmanuelglais","pierrechappaz"
"2074","Navigating1DD","pixiestickluke"
"2075","ObozoLies","pjpaton"
"2076","Jahbalon","pjpaton"
"2077","NatureIco","pjpaton"
"2078","refe56","planetepics"
"2079","AmandaRamsay","plegrain"
"2080","u2runfar","pmarca"
"2081","lizzyligth","po_st"
"2082","opanhuys","po_st"
"2083","dixie_pudding","po_st"
"2084","Cookiemuffen","po_st"
"2085","PointFMRhyl","pointfmrhyl"
"2086","ricardonotes","politico"
"2087","westmeadhawk","politics_co_uk"
"2088","diassolicitors","politics_co_uk"
"2089","TurnbullRuther","politics_co_uk"
"2090","CarbonisedPleb","politics_co_uk"
"2091","TenThinkTank","politics_co_uk"
"2092","mpvine","politics_co_uk"
"2093","Move_Up_UK","politics_co_uk"
"2094","DearsonWinyard","politics_co_uk"
"2095","doombrarian","politics_co_uk"
"2096","CPJAweb","politics_co_uk"
"2097","CPJAweb","politics_co_uk"
"2098","freepsynet","politics_co_uk"
"2099","BradDodd","politics_co_uk"
"2100","TurnbullRuther","politics_co_uk"
"2101","Heather_Jones5","politics_co_uk"
"2102","stop_child_det","politics_co_uk"
"2103","colombiadiaries","politics_co_uk"
"2104","The_UK_Migrant","politics_co_uk"
"2105","LGM1959","politics_co_uk"
"2106","DearsonWinyard","politics_co_uk"
"2107","CarolineMikuta","politics_co_uk"
"2108","robertmcneill2","politics_co_uk"
"2109","TurnbullRuther","politics_co_uk"
"2110","AliceKReid","politics_co_uk"
"2111","billmac65","politics_co_uk"
"2112","CarbonisedPleb","politics_co_uk"
"2113","billmac65","politics_co_uk"
"2114","smitajamdar","politics_co_uk"
"2115","dc_stevens","politics_co_uk"
"2116","joolsrivkabrown","politics_co_uk"
"2117","UKVISAS","politics_co_uk"
"2118","UKVisaSolicitor","politics_co_uk"
"2119","karldjohn","politics_co_uk"
"2120","Lucyhbmort","politics_co_uk"
"2121","Cookiedisco","politics_co_uk"
"2122","BradDodd","politics_co_uk"
"2123","sashasimic","politics_co_uk"
"2124","ligomersall","politics_co_uk"
"2125","TomBrookes_86","politics_co_uk"
"2126","mpvine","politics_co_uk"
"2127","Usherwood","politics_co_uk"
"2128","billmac65","politics_co_uk"
"2129","MediaSpank","politics_co_uk"
"2130","SLATUKIP","politics_co_uk"
"2131","_Chris_Adams","politics_co_uk"
"2132","DowdleL","politicususa"
"2133","WelshCetaceans","porpoiseSB"
"2134","beatrixcampbell","prospect_uk"
"2135","NewSaltire","prospect_uk"
"2136","Akusia","prospect_uk"
"2137","loup_dargent","psbook"
"2138","SLATUKIP","psbook"
"2139","bobinchiclana","psbook"
"2140","GoodallGiles","psbook"
"2141","yichani","qz"
"2142","woods_magsw55","readability"
"2143","Silanota","redlightvoices"
"2144","EB5VisaLive","reuters"
"2145","GuyReuters","reuters"
"2146","ParlGov","reuters"
"2147","TurnbullRuther","reuters"
"2148","kyliemaclellan","reuters"
"2149","WJames_Reuters","reuters"
"2150","UKVisaSolicitor","reuters"
"2151","SLATUKIP","reuters"
"2152","ParlGov","reuters"
"2153","BradDodd","reuters"
"2154","BeeGoldsmith","reuters"
"2155","kyliemaclellan","reuters"
"2156","VisegradInsight","reuters_co_uk"
"2157","ernestolivo","ricardonotes"
"2158","tameelf","rinf_community"
"2159","Janice_b_666","rog_ukip"
"2160","CO_Politico","rollcall"
"2161","AlexLazarCQ","rollcall"
"2162","VisegradInsight","safianik"
"2163","CarlaZuDohna","sai"
"2164","gcnchambers","savejusticeuk"
"2165","benamunwa","sc_k"
"2166","EvansGrizzly","scoopit"
"2167","jphdedieu","seb_bachelet"
"2168","beckykent1962","shareaholic"
"2169","FixGov","sharethis"
"2170","KenHunley1","sharethis"
"2171","kblast523","sharethis"
"2172","CitiesMigration","sharethis"
"2173","MikeWelborn","sharethis"
"2174","jtomli","sharethis"
"2175","NtoAlaska","sharethis"
"2176","willis9189","sharethis"
"2177","edisonvargese","sharethis"
"2178","syedamateen","sharethis"
"2179","AxisofLogic","sharethis"
"2180","BAMAPERRY","sharethis"
"2181","DebbieHoagland1","sharethis"
"2182","peter_woods","sharethis"
"2183","shamsery","sharethis"
"2184","lestwarog","sharethis"
"2185","eurealist","sharethis"
"2186","FreedomsPatriot","sharethis"
"2187","jondknight","sharethis"
"2188","jondknight","sharethis"
"2189","DiabeticMedicin","sharethis"
"2190","iluyimbazi","sharethis"
"2191","jondknight","sharethis"
"2192","DougalFleming","sharethis"
"2193","Cheyom1","sharethis"
"2194","CitiesMigration","sharethis"
"2195","ofm63","sharethis"
"2196","BergeronMarti","sharethis"
"2197","QueenofBach12","shariaunveiled"
"2198","DearsonWinyard","sheffielduni"
"2199","K_Sreeharsha","slate"
"2200","ljmaldonado111","slate"
"2201","dreamthemovie","sltrib"
"2202","DianaSimmonds","smh"
"2203","ItsBouquet","smh"
"2204","SpeshsWorld","speshsworld"
"2205","DTPOLITICO","standardnews"
"2206","Gran_in_Suffolk","standardnews"
"2207","rohanm1968","standardnews"
"2208","Aneasyvisaltd","standardnews"
"2209","CrazyPsyKO","sunnysingh_nw3"
"2210","notiven","sutt"
